Commune,Commune latitude,Commune longitude,Venue,Venue latitude,Venue longitude,Venue category
Phuong Sai,12.250147,109.185822,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Galina Hotel & Spa,12.237751663266152,109.19529202101927,Hotel
Phuong Sai,12.250147,109.185822,Palms Bistro,12.241667,109.195445,Bistro
Phuong Sai,12.250147,109.185822,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Phuong Sai,12.250147,109.185822,Champa Island Resort and Spa,12.263934537063065,109.19209564225643,Resort
Phuong Sai,12.250147,109.185822,Riki Riki,12.236326,109.194211,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Làng Chài Hải Sản,12.256902,109.197301,Seafood Restaurant
Phuong Sai,12.250147,109.185822,Rivera The Rooftop Lounge,12.235614,109.195397,Italian Restaurant
Phuong Sai,12.250147,109.185822,Cuppa,12.235753902472489,109.1958386162356,Coffee Shop
Phuong Sai,12.250147,109.185822,Core,12.234550524930187,109.19452137762181,Smoothie Shop
Phuong Sai,12.250147,109.185822,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Phuong Sai,12.250147,109.185822,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Phuong Sai,12.250147,109.185822,Đèn Lồng Đỏ,12.25076075814209,109.18864390233246,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Romy's Italian Ice Cream,12.235838539592898,109.19650305715113,Ice Cream Parlor
Phuong Sai,12.250147,109.185822,Margarita,12.234900623511463,109.1953344141928,Café
Phuong Sai,12.250147,109.185822,Cơm Gà Trâm Anh,12.249703590409183,109.18557559327441,Indian Restaurant
Phuong Sai,12.250147,109.185822,Everyday,12.234926102724367,109.19533973602242,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Nha Trang View,12.256630212471428,109.19812174859072,Seafood Restaurant
Phuong Sai,12.250147,109.185822,Lotte Cinema,12.248166721650701,109.18687655834009,Movie Theater
Phuong Sai,12.250147,109.185822,Khôi Coffee,12.250068157702396,109.19058586572353,Café
Phuong Sai,12.250147,109.185822,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Phuong Sai,12.250147,109.185822,Bread Talk,12.249309466048691,109.19599862169004,Bakery
Phuong Sai,12.250147,109.185822,Cafe Winner,12.24941727432197,109.19387253954606,Café
Phuong Sai,12.250147,109.185822,Khải Hoàn Môn Coffee,12.25113792088603,109.19146560734394,Bistro
Phuong Sai,12.250147,109.185822,KFC,12.247440302050947,109.18918061670642,Fast Food Restaurant
Phuong Sai,12.250147,109.185822,Chợ Đầm,12.253346390682443,109.19232791601597,Market
Phuong Sai,12.250147,109.185822,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Phuong Sai,12.250147,109.185822,Hoàng Tuấn,12.247032714258417,109.18908190103045,Coffee Shop
Phuong Sai,12.250147,109.185822,Hoang Tuan Coffee,12.2566133107823,109.19728698918163,Coffee Shop
Phuong Sai,12.250147,109.185822,Coffee Museum,12.249363615132493,109.19619367329668,Coffee Shop
Phuong Sai,12.250147,109.185822,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Phuong Sai,12.250147,109.185822,Sunrise Coffee House,12.250461290005758,109.19626255063606,Café
Phuong Sai,12.250147,109.185822,Lotteria Thống Nhất,12.252391880897697,109.1900922860261,Fried Chicken Joint
Phuong Sai,12.250147,109.185822,Highlands Coffee Nha Trang Center,12.24761210261972,109.1955971818126,Café
Phuong Sai,12.250147,109.185822,Coopmart,12.242821226216476,109.18224591672013,Shopping Mall
Phuong Son,12.250533,109.178639,LoteMart,12.251761,109.176839,Shopping Mall
Phuong Son,12.250533,109.178639,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Phuong Son,12.250533,109.178639,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,GOGI House !,12.251468,109.17706,Korean Restaurant
Phuong Son,12.250533,109.178639,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Phuong Son,12.250533,109.178639,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Phuong Son,12.250533,109.178639,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Phuong Son,12.250533,109.178639,An Cafe,12.240179839076696,109.18808996695357,Café
Phuong Son,12.250533,109.178639,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Phuong Son,12.250533,109.178639,InterContinental,12.2449937,109.1960906,Hotel
Phuong Son,12.250533,109.178639,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Phuong Son,12.250533,109.178639,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Phuong Son,12.250533,109.178639,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Phuong Son,12.250533,109.178639,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Phuong Son,12.250533,109.178639,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Phuong Son,12.250533,109.178639,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Phuong Son,12.250533,109.178639,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Phuong Son,12.250533,109.178639,Lang Ngon,12.236135,109.18954,Restaurant
Phuong Son,12.250533,109.178639,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Phuong Son,12.250533,109.178639,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Phuong Son,12.250533,109.178639,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Phuong Son,12.250533,109.178639,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Phuong Son,12.250533,109.178639,Bún Cá Nguyên Loan,12.24114055032106,109.18828326477886,Asian Restaurant
Phuong Son,12.250533,109.178639,Trung Nguyên Coffee,12.240627,109.192196,Café
Phuong Son,12.250533,109.178639,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Phuong Son,12.250533,109.178639,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Phuong Son,12.250533,109.178639,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Phuong Son,12.250533,109.178639,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Phuong Son,12.250533,109.178639,Feast,12.246127728636234,109.19618687386216,Restaurant
Phuong Son,12.250533,109.178639,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Phuong Son,12.250533,109.178639,Daisy Hotel,12.237599060251688,109.1912246167192,Hotel
Phuong Son,12.250533,109.178639,Tymy Spa & Beauty Salon,12.242220846312165,109.19326338369065,Spa
Phuong Son,12.250533,109.178639,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Phuong Son,12.250533,109.178639,steam n' spice,12.245993604846884,109.19580042291577,Chinese Restaurant
Phuong Son,12.250533,109.178639,Toastina,12.246193022795456,109.19625513679163,Café
Phuong Son,12.250533,109.178639,VSmile,12.243416014807352,109.1938982275173,Café
Phuong Son,12.250533,109.178639,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Phuong Son,12.250533,109.178639,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
Phuong Son,12.250533,109.178639,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Phuong Son,12.250533,109.178639,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Phuong Son,12.250533,109.178639,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Phuong Son,12.250533,109.178639,Cơm Gà Trâm Anh,12.249703590409183,109.18557559327441,Indian Restaurant
Phuong Son,12.250533,109.178639,Đèn Lồng Đỏ,12.25076075814209,109.18864390233246,Vietnamese Restaurant
Phuong Son,12.250533,109.178639,Lotte Cinema,12.248166721650701,109.18687655834009,Movie Theater
Phuong Son,12.250533,109.178639,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Phuong Son,12.250533,109.178639,Khôi Coffee,12.250068157702396,109.19058586572353,Café
Phuong Son,12.250533,109.178639,Bread Talk,12.249309466048691,109.19599862169004,Bakery
Phuong Son,12.250533,109.178639,Cafe Winner,12.24941727432197,109.19387253954606,Café
Phuong Son,12.250533,109.178639,Khải Hoàn Môn Coffee,12.25113792088603,109.19146560734394,Bistro
Phuong Son,12.250533,109.178639,BigC,12.256001756258048,109.16994175892508,Big Box Store
Phuong Son,12.250533,109.178639,Ben Xe Nha Trang,12.251525774646371,109.17728585570438,Bus Line
Phuong Son,12.250533,109.178639,KFC,12.247440302050947,109.18918061670642,Fast Food Restaurant
Phuong Son,12.250533,109.178639,Chợ Đầm,12.253346390682443,109.19232791601597,Market
Phuong Son,12.250533,109.178639,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Phuong Son,12.250533,109.178639,Hoàng Tuấn,12.247032714258417,109.18908190103045,Coffee Shop
Phuong Son,12.250533,109.178639,Coopmart,12.242821226216476,109.18224591672013,Shopping Mall
Phuong Son,12.250533,109.178639,Coffee Museum,12.249363615132493,109.19619367329668,Coffee Shop
Phuong Son,12.250533,109.178639,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Phuong Son,12.250533,109.178639,Lotteria Thống Nhất,12.252391880897697,109.1900922860261,Fried Chicken Joint
Phuong Son,12.250533,109.178639,Sunrise Coffee House,12.250461290005758,109.19626255063606,Café
Phuong Son,12.250533,109.178639,Highlands Coffee Nha Trang Center,12.24761210261972,109.1955971818126,Café
Phuong Son,12.250533,109.178639,Food Court Nha Trang Center,12.24788984474001,109.19625670624207,Food Court
Phuong Son,12.250533,109.178639,Citimart,12.247903634298162,109.19623887557664,Supermarket
Phuong Son,12.250533,109.178639,Fool Cafe,12.237269401550293,109.18521881103516,Café
Phuong Son,12.250533,109.178639,Nha Trang Center,12.24792272522225,109.19626816814551,Shopping Mall
Tan Lap,12.243874,109.192813,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Tan Lap,12.243874,109.192813,InterContinental,12.2449937,109.1960906,Hotel
Tan Lap,12.243874,109.192813,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Tan Lap,12.243874,109.192813,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Tan Lap,12.243874,109.192813,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Tan Lap,12.243874,109.192813,Runam Bistro,12.244271674428992,109.19629928661404,Bistro
Tan Lap,12.243874,109.192813,Cộng coffee,12.2382765,109.19373,Café
Tan Lap,12.243874,109.192813,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Tan Lap,12.243874,109.192813,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Tan Lap,12.243874,109.192813,Skylight Havana Nha Trang,12.24344392969219,109.1960871219635,Hotel Bar
Tan Lap,12.243874,109.192813,Yashoda Indian restaurant,12.237028456967739,109.19392794370651,Indian Restaurant
Tan Lap,12.243874,109.192813,Zima Club,12.243267475846746,109.19648465403787,Night Club
Tan Lap,12.243874,109.192813,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Tan Lap,12.243874,109.192813,Quảng Trường 2/4,12.239080297985325,109.19684566431316,Plaza
Tan Lap,12.243874,109.192813,An Cafe,12.240179839076696,109.18808996695357,Café
Tan Lap,12.243874,109.192813,Кальянная Shisha Place - The Temple!,12.234552103243239,109.19451196271613,Hookah Bar
Tan Lap,12.243874,109.192813,Rainbow Divers,12.23606119934569,109.19548455121273,Sports Bar
Tan Lap,12.243874,109.192813,Trung Nguyên Coffee,12.240627,109.192196,Café
Tan Lap,12.243874,109.192813,Bãi Biển Nha Trang (Nha Trang Beach),12.237981285752745,109.19757843017578,Beach
Tan Lap,12.243874,109.192813,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Tan Lap,12.243874,109.192813,Tabalo Hostel,12.236672,109.192955,Hostel
Tan Lap,12.243874,109.192813,moonmilk shop,12.239324,109.193592,Convenience Store
Tan Lap,12.243874,109.192813,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Tan Lap,12.243874,109.192813,Amigos Whiskey Bar,12.234500731952252,109.19455713261975,Distillery
Tan Lap,12.243874,109.192813,Alana Hotel,12.23349199189892,109.19668457443852,Hotel
Tan Lap,12.243874,109.192813,Mát mát juice bar,12.239438,109.195121,Juice Bar
Tan Lap,12.243874,109.192813,Shisha Place - The Cloud,12.23284330762637,109.1955130966503,Hookah Bar
Tan Lap,12.243874,109.192813,Su Spa,12.234822207994952,109.19455637486328,Spa
Tan Lap,12.243874,109.192813,ALFA TOURS Офис 3,12.2349301245139,109.1944670677185,Tourist Information and Service
Tan Lap,12.243874,109.192813,Массаж Слепых,12.238007189963831,109.19444741957264,Spa
Tan Lap,12.243874,109.192813,Sandals Restaurant,12.234041151707265,109.19812281732395,Restaurant
Tan Lap,12.243874,109.192813,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Tan Lap,12.243874,109.192813,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Tan Lap,12.243874,109.192813,Lang Ngon,12.236135,109.18954,Restaurant
Tan Lap,12.243874,109.192813,Toastina,12.246193022795456,109.19625513679163,Café
Tan Lap,12.243874,109.192813,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Tan Lap,12.243874,109.192813,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Tan Lap,12.243874,109.192813,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Tan Lap,12.243874,109.192813,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Tan Lap,12.243874,109.192813,Liberty Central Nha Trang,12.235709274974761,109.19576882263867,Hotel
Tan Lap,12.243874,109.192813,Melissa,12.234236,109.19596,Modern European Restaurant
Tan Lap,12.243874,109.192813,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Tan Lap,12.243874,109.192813,Sailing Club,12.23406843491242,109.19817544713062,Bar
Tan Lap,12.243874,109.192813,ALFA TOURS Офис 1,12.230757001579457,109.19816851615906,Tourist Information and Service
Tan Lap,12.243874,109.192813,Jumanji Coffee & Games,12.233568856583188,109.19483139440263,Coffee Shop
Tan Lap,12.243874,109.192813,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Tan Lap,12.243874,109.192813,Pita,12.234492037462068,109.19584518893237,Greek Restaurant
Tan Lap,12.243874,109.192813,Mix Restaurant,12.23492099639106,109.19578209966463,Greek Restaurant
Tan Lap,12.243874,109.192813,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Tan Lap,12.243874,109.192813,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Tan Lap,12.243874,109.192813,Karavan,12.233684497641164,109.19569589890848,Café
Tan Lap,12.243874,109.192813,GANESH,12.233882496432646,109.19477016733046,Indian Restaurant
Tan Lap,12.243874,109.192813,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
Tan Lap,12.243874,109.192813,Restaurant Armenia,12.231831,109.19561,BBQ Joint
Tan Lap,12.243874,109.192813,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Tan Lap,12.243874,109.192813,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Tan Lap,12.243874,109.192813,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Tan Lap,12.243874,109.192813,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Tan Lap,12.243874,109.192813,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,LoteMart,12.251761,109.176839,Shopping Mall
Tan Lap,12.243874,109.192813,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Tan Lap,12.243874,109.192813,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Tan Lap,12.243874,109.192813,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,Làng Chài Hải Sản,12.256902,109.197301,Seafood Restaurant
Tan Lap,12.243874,109.192813,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Tan Lap,12.243874,109.192813,GOGI House !,12.251468,109.17706,Korean Restaurant
Tan Lap,12.243874,109.192813,Bread Talk,12.249309466048691,109.19599862169004,Bakery
Tan Lap,12.243874,109.192813,Cafe Winner,12.24941727432197,109.19387253954606,Café
Tan Lap,12.243874,109.192813,Nha Trang View,12.256630212471428,109.19812174859072,Seafood Restaurant
Tan Lap,12.243874,109.192813,Đèn Lồng Đỏ,12.25076075814209,109.18864390233246,Vietnamese Restaurant
Tan Lap,12.243874,109.192813,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Tan Lap,12.243874,109.192813,Khôi Coffee,12.250068157702396,109.19058586572353,Café
Tan Lap,12.243874,109.192813,Coffee Museum,12.249363615132493,109.19619367329668,Coffee Shop
Tan Lap,12.243874,109.192813,KFC,12.247440302050947,109.18918061670642,Fast Food Restaurant
Tan Lap,12.243874,109.192813,Khải Hoàn Môn Coffee,12.25113792088603,109.19146560734394,Bistro
Tan Lap,12.243874,109.192813,Cơm Gà Trâm Anh,12.249703590409183,109.18557559327441,Indian Restaurant
Tan Lap,12.243874,109.192813,Lotte Cinema,12.248166721650701,109.18687655834009,Movie Theater
Tan Lap,12.243874,109.192813,Sunrise Coffee House,12.250461290005758,109.19626255063606,Café
Tan Lap,12.243874,109.192813,Chợ Đầm,12.253346390682443,109.19232791601597,Market
Tan Lap,12.243874,109.192813,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Tan Lap,12.243874,109.192813,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Tan Lap,12.243874,109.192813,Hoang Tuan Coffee,12.2566133107823,109.19728698918163,Coffee Shop
Tan Lap,12.243874,109.192813,Coopmart,12.242821226216476,109.18224591672013,Shopping Mall
Tan Lap,12.243874,109.192813,Stu cafe,12.240824928915085,109.18582429581423,Café
Tan Lap,12.243874,109.192813,Ben Xe Nha Trang,12.251525774646371,109.17728585570438,Bus Line
Tan Lap,12.243874,109.192813,Lotte Mart,12.251711248999532,109.17682425643325,Shopping Mall
Van Thanh,12.25266,109.191383,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Van Thanh,12.25266,109.191383,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Van Thanh,12.25266,109.191383,InterContinental,12.2449937,109.1960906,Hotel
Van Thanh,12.25266,109.191383,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Van Thanh,12.25266,109.191383,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Van Thanh,12.25266,109.191383,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Van Thanh,12.25266,109.191383,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Van Thanh,12.25266,109.191383,Runam Bistro,12.244271674428992,109.19629928661404,Bistro
Van Thanh,12.25266,109.191383,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Van Thanh,12.25266,109.191383,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Van Thanh,12.25266,109.191383,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Van Thanh,12.25266,109.191383,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Van Thanh,12.25266,109.191383,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Van Thanh,12.25266,109.191383,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Van Thanh,12.25266,109.191383,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Van Thanh,12.25266,109.191383,Skylight Havana Nha Trang,12.24344392969219,109.1960871219635,Hotel Bar
Van Thanh,12.25266,109.191383,Tháp Bà Po Nagar,12.26518009506043,109.19552018693507,Buddhist Temple
Van Thanh,12.25266,109.191383,Cộng coffee,12.2382765,109.19373,Café
Van Thanh,12.25266,109.191383,Feast,12.246127728636234,109.19618687386216,Restaurant
Van Thanh,12.25266,109.191383,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Van Thanh,12.25266,109.191383,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Van Thanh,12.25266,109.191383,SEN SPA NHA TRANG,12.268611522318034,109.18726801872252,Spa
Van Thanh,12.25266,109.191383,Zima Club,12.243267475846746,109.19648465403787,Night Club
Van Thanh,12.25266,109.191383,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Van Thanh,12.25266,109.191383,An Cafe,12.240179839076696,109.18808996695357,Café
Van Thanh,12.25266,109.191383,SUNSHINE BAR,12.26478,109.194074,Cocktail Bar
Van Thanh,12.25266,109.191383,Yashoda Indian restaurant,12.237028456967739,109.19392794370651,Indian Restaurant
Van Thanh,12.25266,109.191383,Toastina,12.246193022795456,109.19625513679163,Café
Van Thanh,12.25266,109.191383,steam n' spice,12.245993604846884,109.19580042291577,Chinese Restaurant
Van Thanh,12.25266,109.191383,Quảng Trường 2/4,12.239080297985325,109.19684566431316,Plaza
Van Thanh,12.25266,109.191383,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Van Thanh,12.25266,109.191383,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Van Thanh,12.25266,109.191383,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Van Thanh,12.25266,109.191383,Bãi Biển Nha Trang (Nha Trang Beach),12.237981285752745,109.19757843017578,Beach
Van Thanh,12.25266,109.191383,Rainbow Divers,12.23606119934569,109.19548455121273,Sports Bar
Van Thanh,12.25266,109.191383,Trung Nguyên Coffee,12.240627,109.192196,Café
Van Thanh,12.25266,109.191383,LoteMart,12.251761,109.176839,Shopping Mall
Van Thanh,12.25266,109.191383,Happy Beach,12.242679,109.19702,Beach Bar
Van Thanh,12.25266,109.191383,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Van Thanh,12.25266,109.191383,InterContinental Beach,12.24519864171995,109.19678253578046,Beach
Van Thanh,12.25266,109.191383,Tabalo Hostel,12.236672,109.192955,Hostel
Van Thanh,12.25266,109.191383,Tymy Spa & Beauty Salon,12.242220846312165,109.19326338369065,Spa
Van Thanh,12.25266,109.191383,moonmilk shop,12.239324,109.193592,Convenience Store
Van Thanh,12.25266,109.191383,Mát mát juice bar,12.239438,109.195121,Juice Bar
Van Thanh,12.25266,109.191383,Làng Chài Hải Sản,12.256902,109.197301,Seafood Restaurant
Van Thanh,12.25266,109.191383,ALFA TOURS Офис 3,12.2349301245139,109.1944670677185,Tourist Information and Service
Van Thanh,12.25266,109.191383,Lang Ngon,12.236135,109.18954,Restaurant
Van Thanh,12.25266,109.191383,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
Van Thanh,12.25266,109.191383,Массаж Слепых,12.238007189963831,109.19444741957264,Spa
Van Thanh,12.25266,109.191383,VSmile,12.243416014807352,109.1938982275173,Café
Van Thanh,12.25266,109.191383,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Van Thanh,12.25266,109.191383,Champa Island Resort and Spa,12.263934537063065,109.19209564225643,Resort
Van Thanh,12.25266,109.191383,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Van Thanh,12.25266,109.191383,Bún Cá Nguyên Loan,12.24114055032106,109.18828326477886,Asian Restaurant
Van Thanh,12.25266,109.191383,Venice Coffee,12.238011207486746,109.19219435858967,Coffee Shop
Van Thanh,12.25266,109.191383,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Van Thanh,12.25266,109.191383,Liberty Central Nha Trang,12.235709274974761,109.19576882263867,Hotel
Van Thanh,12.25266,109.191383,Daisy Hotel,12.237599060251688,109.1912246167192,Hotel
Van Thanh,12.25266,109.191383,Iced Coffee,12.23717625108218,109.1938208477,Coffee Shop
Van Thanh,12.25266,109.191383,Palms Bistro,12.241667,109.195445,Bistro
Van Thanh,12.25266,109.191383,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Van Thanh,12.25266,109.191383,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Van Thanh,12.25266,109.191383,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Galina Hotel & Spa,12.237751663266152,109.19529202101927,Hotel
Van Thanh,12.25266,109.191383,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Van Thanh,12.25266,109.191383,Riki Riki,12.236326,109.194211,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Rivera The Rooftop Lounge,12.235614,109.195397,Italian Restaurant
Van Thanh,12.25266,109.191383,Cuppa,12.235753902472489,109.1958386162356,Coffee Shop
Van Thanh,12.25266,109.191383,Doi Bo Restaurant,12.264494647816836,109.19805930873395,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Nha Trang View,12.256630212471428,109.19812174859072,Seafood Restaurant
Van Thanh,12.25266,109.191383,Nhat Phong 3 Seafood Restaurant,12.264431891432867,109.19826815411594,Seafood Restaurant
Van Thanh,12.25266,109.191383,GOGI House !,12.251468,109.17706,Korean Restaurant
Van Thanh,12.25266,109.191383,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Van Thanh,12.25266,109.191383,Me Trang coffee,12.266164135205912,109.20127635317789,Café
Van Thanh,12.25266,109.191383,Romy's Italian Ice Cream,12.235838539592898,109.19650305715113,Ice Cream Parlor
Van Thanh,12.25266,109.191383,Đèn Lồng Đỏ,12.25076075814209,109.18864390233246,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Bread Talk,12.249309466048691,109.19599862169004,Bakery
Van Thanh,12.25266,109.191383,Cafe Winner,12.24941727432197,109.19387253954606,Café
Van Thanh,12.25266,109.191383,Chợ Đầm,12.253346390682443,109.19232791601597,Market
